2,1,759.56,330.96,48.71,99.18,1.00,-1,-1,-1
2,2,976.53,319.18,55.88,114.06,1.00,-1,-1,-1
2,3,967.14,215.27,46.39,108.99,1.00,-1,-1,-1
2,4,446.75,421.76,51.18,129.10,1.00,-1,-1,-1
2,5,1197.15,98.44,36.51,83.49,1.00,-1,-1,-1
2,6,755.35,624.92,75.98,94.19,1.00,-1,-1,-1
2,7,503.48,295.92,44.82,105.48,1.00,-1,-1,-1
2,8,171.25,294.84,43.89,113.77,1.00,-1,-1,-1
2,9,25.23,532.87,69.33,127.71,1.00,-1,-1,-1
2,10,801.46,78.30,35.65,92.96,1.00,-1,-1,-1
2,11,472.96,153.79,36.32,95.15,1.00,-1,-1,-1
2,12,135.51,25.51,43.57,77.24,1.00,-1,-1,-1
2,13,593.19,54.61,28.36,81.66,1.00,-1,-1,-1
2,14,727.12,31.52,28.74,68.78,1.00,-1,-1,-1
2,15,532.06,49.07,29.93,83.15,1.00,-1,-1,-1
2,16,568.56,45.93,27.10,84.27,1.00,-1,-1,-1
2,17,1117.57,7.38,35.23,85.71,1.00,-1,-1,-1
2,18,1076.04,10.86,27.30,73.22,1.00,-1,-1,-1
2,19,776.60,97.88,32.91,86.40,1.00,-1,-1,-1
2,22,616.84,120.22,37.14,89.88,1.00,-1,-1,-1
3,1,759.92,328.89,47.32,96.05,1.00,-1,-1,-1
3,2,978.25,319.91,54.10,110.34,1.00,-1,-1,-1
3,3,968.85,215.19,45.27,106.35,1.00,-1,-1,-1
3,4,448.01,419.47,49.06,123.36,1.00,-1,-1,-1
3,5,1196.29,101.09,37.21,85.55,1.00,-1,-1,-1
3,6,753.99,621.64,79.24,99.99,1.00,-1,-1,-1
3,7,504.33,292.13,44.02,102.74,1.00,-1,-1,-1
3,8,171.85,293.68,42.27,109.07,1.00,-1,-1,-1
3,9,25.79,533.80,69.75,126.95,1.00,-1,-1,-1
3,10,798.71,80.43,34.43,89.77,1.00,-1,-1,-1
3,11,473.82,150.69,36.17,94.57,1.00,-1,-1,-1
3,12,135.86,23.21,42.81,77.07,1.00,-1,-1,-1
3,13,597.39,57.08,28.30,81.33,1.00,-1,-1,-1
3,14,726.36,32.41,29.33,70.11,1.00,-1,-1,-1
3,15,532.12,48.05,30.20,84.28,1.00,-1,-1,-1
3,16,567.98,45.33,27.24,84.70,1.00,-1,-1,-1
3,17,1117.84,7.81,35.26,85.49,1.00,-1,-1,-1
3,18,1077.22,10.96,27.37,73.72,1.00,-1,-1,-1
3,19,777.10,97.14,32.91,86.56,1.00,-1,-1,-1
3,22,616.43,119.23,37.95,91.96,1.00,-1,-1,-1
4,1,759.64,326.27,46.70,94.33,1.00,-1,-1,-1
4,2,979.17,321.09,53.14,108.36,1.00,-1,-1,-1
4,3,970.09,216.35,44.97,105.35,1.00,-1,-1,-1
4,4,448.61,416.33,47.71,119.93,1.00,-1,-1,-1
4,5,1196.39,102.26,37.75,86.60,1.00,-1,-1,-1
4,6,752.94,617.03,81.82,103.86,1.00,-1,-1,-1
4,7,504.27,289.13,43.76,101.84,1.00,-1,-1,-1
4,8,171.41,294.79,42.26,108.26,1.00,-1,-1,-1
