2,1,935.38,469.07,75.16,123.06,1.00,-1,-1,-1
2,2,445.87,423.00,52.09,132.68,1.00,-1,-1,-1
2,3,758.74,331.00,48.49,98.78,1.00,-1,-1,-1
2,4,501.74,294.31,49.13,115.31,1.00,-1,-1,-1
2,5,24.17,532.86,71.23,126.41,1.00,-1,-1,-1
2,6,170.30,295.71,47.25,113.33,1.00,-1,-1,-1
2,7,755.71,623.82,77.33,95.14,1.00,-1,-1,-1
2,8,967.48,215.53,45.68,109.03,1.00,-1,-1,-1
2,9,471.99,153.15,39.86,94.97,1.00,-1,-1,-1
2,10,616.91,118.63,40.30,92.07,1.00,-1,-1,-1
2,11,977.67,320.28,52.78,114.75,1.00,-1,-1,-1
3,1,934.28,468.49,73.83,122.38,1.00,-1,-1,-1
3,2,446.56,420.66,51.51,131.32,1.00,-1,-1,-1
3,3,758.45,329.10,48.42,98.53,1.00,-1,-1,-1
3,4,503.07,292.38,47.58,112.24,1.00,-1,-1,-1
3,5,25.24,533.69,71.43,125.25,1.00,-1,-1,-1
3,6,169.94,294.71,45.40,108.49,1.00,-1,-1,-1
3,7,754.65,620.46,79.66,98.83,1.00,-1,-1,-1
3,8,969.53,215.31,44.21,105.22,1.00,-1,-1,-1
3,9,472.02,150.61,40.23,96.39,1.00,-1,-1,-1
3,10,616.74,118.75,40.72,93.07,1.00,-1,-1,-1
3,11,979.00,320.57,50.53,109.48,1.00,-1,-1,-1
4,1,932.26,468.93,73.67,121.88,1.00,-1,-1,-1
4,2,448.01,416.51,49.63,126.42,1.00,-1,-1,-1
4,3,758.92,326.38,47.09,95.39,1.00,-1,-1,-1
4,4,503.61,289.63,46.12,108.61,1.00,-1,-1,-1
4,5,25.39,534.68,71.15,124.72,1.00,-1,-1,-1
4,6,169.22,295.91,45.23,107.71,1.00,-1,-1,-1
4,7,753.68,616.85,81.59,101.66,1.00,-1,-1,-1
4,8,970.68,216.79,44.06,104.70,1.00,-1,-1,-1
4,9,471.95,148.98,40.65,97.82,1.00,-1,-1,-1
4,10,616.57,120.28,40.85,93.49,1.00,-1,-1,-1
4,11,979.89,321.58,49.77,107.58,1.00,-1,-1,-1
4,21,229.02,328.91,39.06,99.16,1.00,-1,-1,-1
4,22,255.72,340.92,47.60,106.24,1.00,-1,-1,-1
4,23,381.01,184.73,38.92,95.82,1.00,-1,-1,-1
5,1,930.23,469.81,73.91,121.32,1.00,-1,-1,-1
5,2,449.23,412.15,48.23,122.59,1.00,-1,-1,-1
